"","Region","Treatment","Years_Since_Exclosure","Group","Month","Mean_Subplot_Albedo","SE","Season"
"613","Trøndelag","B",4,"Spruce",3,0.405861592811087,0.0016838050974463,"Winter"
"614","Hedmark","UB",4,"Spruce",3,0.361481819386135,0.00210539045658593,"Winter"
"615","Telemark","UB",4,"Spruce",3,0.422264373785942,0.00236740111616191,"Winter"
"616","Trøndelag","UB",4,"Spruce",3,0.402599672815838,0.00177331530831496,"Winter"
"617","Hedmark","B",5,"Spruce",3,0.36103000273662,0.00252334121017265,"Winter"
"618","Telemark","B",5,"Spruce",3,0.429679869608555,0.00127331648589289,"Winter"
"619","Trøndelag","B",5,"Spruce",3,0.401365671372572,0.00202643531327578,"Winter"
"620","Hedmark","UB",5,"Spruce",3,0.360230647202694,0.00223586748834221,"Winter"
"621","Telemark","UB",5,"Spruce",3,0.419604966672561,0.0026517007639124,"Winter"
"622","Trøndelag","UB",5,"Spruce",3,0.398064994457192,0.00228233964267137,"Winter"
"623","Hedmark","B",6,"Spruce",3,0.359583254146338,0.00271751533667594,"Winter"
"624","Telemark","B",6,"Spruce",3,0.427021975452441,0.00172933613037909,"Winter"
"625","Trøndelag","B",6,"Spruce",3,0.393143666671097,0.00315873780394203,"Winter"
"626","Hedmark","UB",6,"Spruce",3,0.352332406530143,0.00326525640758636,"Winter"
"627","Telemark","UB",6,"Spruce",3,0.417321616823373,0.00269572365032438,"Winter"
"628","Trøndelag","UB",6,"Spruce",3,0.392349739064256,0.00287281836611943,"Winter"
"629","Hedmark","B",7,"Spruce",3,0.351937567565769,0.00415831146998195,"Winter"
"630","Telemark","B",7,"Spruce",3,0.425459441977715,0.00195996128319091,"Winter"
"631","Trøndelag","B",7,"Spruce",3,0.391902835965239,0.00278040560924206,"Winter"
"632","Hedmark","UB",7,"Spruce",3,0.350023925118752,0.00368801905931297,"Winter"
"633","Telemark","UB",7,"Spruce",3,0.413312870074731,0.00317655034749522,"Winter"
"634","Trøndelag","UB",7,"Spruce",3,0.38907822768373,0.0030898758339613,"Winter"
"635","Hedmark","B",8,"Spruce",3,0.347915895128382,0.00588423061743042,"Winter"
"636","Telemark","B",8,"Spruce",3,0.422560505842414,0.00250403579698207,"Winter"
"637","Trøndelag","B",8,"Spruce",3,0.381829869541377,0.00350859692341064,"Winter"
"638","Hedmark","UB",8,"Spruce",3,0.345960628027131,0.00451446007282641,"Winter"
"639","Telemark","UB",8,"Spruce",3,0.408397173880436,0.0034117152384374,"Winter"
"640","Trøndelag","UB",8,"Spruce",3,0.38364645850686,0.00376572482096625,"Winter"
"641","Telemark","B",9,"Spruce",3,0.419647745181069,0.00274737197709425,"Winter"
"642","Trøndelag","B",9,"Spruce",3,0.380891659342382,0.00363960803628752,"Winter"
"643","Telemark","UB",9,"Spruce",3,0.406969915641004,0.00356750193408261,"Winter"
"644","Trøndelag","UB",9,"Spruce",3,0.384926289824146,0.00343090824356669,"Winter"
"645","Trøndelag","B",10,"Spruce",3,0.378144012682254,0.00415638568188924,"Winter"
"646","Trøndelag","UB",10,"Spruce",3,0.380802099844108,0.00346232821861119,"Winter"
"647","Trøndelag","B",11,"Spruce",3,0.375532723965029,0.00389858476182611,"Winter"
"648","Trøndelag","UB",11,"Spruce",3,0.382936060218822,0.00334504842921583,"Winter"
"649","Telemark","B",1,"Composite",4,0.341293816652588,0.00209247645850339,"Spring"
"650","Trøndelag","B",1,"Composite",4,0.305603639294837,0.000824212481862438,"Spring"
"651","Telemark","UB",1,"Composite",4,0.343248683858131,0.00251360339193372,"Spring"
"652","Trøndelag","UB",1,"Composite",4,0.304430244050181,0.001255365723057,"Spring"
"653","Hedmark","B",2,"Composite",4,0.177951314332132,0.00088860320605576,"Spring"
"654","Telemark","B",2,"Composite",4,0.344797686659305,0.00196158484208312,"Spring"
"655","Trøndelag","B",2,"Composite",4,0.305057221816845,0.0010378888483079,"Spring"
"656","Hedmark","UB",2,"Composite",4,0.176112370077149,0.00161343788940965,"Spring"
"657","Telemark","UB",2,"Composite",4,0.347700449288356,0.00194151548913199,"Spring"
"658","Trøndelag","UB",2,"Composite",4,0.304294884840912,0.00123908182246751,"Spring"
"659","Hedmark","B",3,"Composite",4,0.176697959078004,0.000676131494760035,"Spring"
"660","Telemark","B",3,"Composite",4,0.343430581912448,0.00197539753039831,"Spring"
"661","Trøndelag","B",3,"Composite",4,0.303828094869116,0.00114924706224656,"Spring"
"662","Hedmark","UB",3,"Composite",4,0.177012582508696,0.000560415008314722,"Spring"
"663","Telemark","UB",3,"Composite",4,0.342929915506333,0.00227655630380326,"Spring"
"664","Trøndelag","UB",3,"Composite",4,0.303698812169903,0.00110725015328545,"Spring"
"665","Hedmark","B",4,"Composite",4,0.175870036393147,0.000786006210192873,"Spring"
"666","Telemark","B",4,"Composite",4,0.34187834686382,0.00200415578097779,"Spring"
"667","Trøndelag","B",4,"Composite",4,0.303990881722009,0.000936731181593845,"Spring"
"668","Hedmark","UB",4,"Composite",4,0.17558419410419,0.000611770771043752,"Spring"
"669","Telemark","UB",4,"Composite",4,0.34174187467018,0.00200241066694654,"Spring"
"670","Trøndelag","UB",4,"Composite",4,0.302902499251887,0.00100504569729561,"Spring"
"671","Hedmark","B",5,"Composite",4,0.174888405000669,0.000821196919433125,"Spring"
"672","Telemark","B",5,"Composite",4,0.341027138273238,0.00202780730241509,"Spring"
"673","Trøndelag","B",5,"Composite",4,0.302117075992481,0.0011246615539218,"Spring"
"674","Hedmark","UB",5,"Composite",4,0.17323430593788,0.000820855754527643,"Spring"
"675","Telemark","UB",5,"Composite",4,0.340912411699901,0.0019786557445508,"Spring"
"676","Trøndelag","UB",5,"Composite",4,0.300831412740037,0.000930814916871306,"Spring"
"677","Hedmark","B",6,"Composite",4,0.173626191936379,0.000972995223889776,"Spring"
"678","Telemark","B",6,"Composite",4,0.338444311777382,0.00204511695268347,"Spring"
"679","Trøndelag","B",6,"Composite",4,0.301170196603935,0.00128242475460285,"Spring"
"680","Hedmark","UB",6,"Composite",4,0.170937487192324,0.00113019669437889,"Spring"
"681","Telemark","UB",6,"Composite",4,0.338499133395348,0.0019279262338387,"Spring"
"682","Trøndelag","UB",6,"Composite",4,0.299584128866244,0.000980555816664764,"Spring"
"683","Hedmark","B",7,"Composite",4,0.171774582314226,0.00126229712919768,"Spring"
"684","Telemark","B",7,"Composite",4,0.337370305201592,0.00220217262255952,"Spring"
"685","Trøndelag","B",7,"Composite",4,0.301650670367567,0.00119510393564654,"Spring"
"686","Hedmark","UB",7,"Composite",4,0.16930702698879,0.00120038759508697,"Spring"
"687","Telemark","UB",7,"Composite",4,0.337712536656981,0.00197256752392914,"Spring"
"688","Trøndelag","UB",7,"Composite",4,0.29798754636064,0.00121301256148246,"Spring"
"689","Hedmark","B",8,"Composite",4,0.171385290778647,0.00122247591362507,"Spring"
"690","Telemark","B",8,"Composite",4,0.336152670370378,0.00237026644290151,"Spring"
"691","Trøndelag","B",8,"Composite",4,0.296197755022354,0.00153569167426102,"Spring"
"692","Hedmark","UB",8,"Composite",4,0.168323762012882,0.00174632855835917,"Spring"
"693","Telemark","UB",8,"Composite",4,0.335668662866368,0.00198646148821942,"Spring"
"694","Trøndelag","UB",8,"Composite",4,0.287904212780178,0.00180542838385965,"Spring"
"695","Telemark","B",9,"Composite",4,0.334261454661024,0.00233911821656587,"Spring"
"696","Trøndelag","B",9,"Composite",4,0.295928817725316,0.00140040141483213,"Spring"
"697","Telemark","UB",9,"Composite",4,0.335370523954416,0.00200518523134368,"Spring"
"698","Trøndelag","UB",9,"Composite",4,0.287388142813677,0.00181523393754294,"Spring"
"699","Trøndelag","B",10,"Composite",4,0.293781552097501,0.00268088507666775,"Spring"
"700","Trøndelag","UB",10,"Composite",4,0.286793893097556,0.00176396465955983,"Spring"
"701","Trøndelag","B",11,"Composite",4,0.294076897283271,0.00138199371093941,"Spring"
"702","Trøndelag","UB",11,"Composite",4,0.286949884625113,0.00180442013893807,"Spring"
"703","Telemark","B",1,"Deciduous",4,0.365069621919734,0.000302903813751111,"Spring"
"704","Trøndelag","B",1,"Deciduous",4,0.311662014205415,0.00011698421678839,"Spring"
"705","Telemark","UB",1,"Deciduous",4,0.365440780891276,7.16864685863361e-05,"Spring"
"706","Trøndelag","UB",1,"Deciduous",4,0.311723667425238,9.80585090328791e-05,"Spring"
"707","Hedmark","B",2,"Deciduous",4,0.180276234006408,0.000178521108838664,"Spring"
"708","Telemark","B",2,"Deciduous",4,0.364992629307463,0.000250533948656951,"Spring"
"709","Trøndelag","B",2,"Deciduous",4,0.311391994458582,0.000145650703031724,"Spring"
"710","Hedmark","UB",2,"Deciduous",4,0.180022448359524,0.000281389667375738,"Spring"
"711","Telemark","UB",2,"Deciduous",4,0.365097480712659,0.000120818240402096,"Spring"
"712","Trøndelag","UB",2,"Deciduous",4,0.311277720467508,0.000135698077205585,"Spring"
"713","Hedmark","B",3,"Deciduous",4,0.180120711939005,6.60512118925087e-05,"Spring"
"714","Telemark","B",3,"Deciduous",4,0.364843274977056,0.000233920595467078,"Spring"
"715","Trøndelag","B",3,"Deciduous",4,0.311298879212015,0.000135860961172996,"Spring"
"716","Hedmark","UB",3,"Deciduous",4,0.17895078607043,0.000332536991217698,"Spring"
"717","Telemark","UB",3,"Deciduous",4,0.364280998506167,0.000272566730395904,"Spring"
"718","Trøndelag","UB",3,"Deciduous",4,0.310634463030326,0.000207174011026082,"Spring"
"719","Hedmark","B",4,"Deciduous",4,0.180084040621362,7.19494218570995e-05,"Spring"
"720","Telemark","B",4,"Deciduous",4,0.364519827700656,0.000277575006603374,"Spring"
"721","Trøndelag","B",4,"Deciduous",4,0.310923912456587,0.000219464656065638,"Spring"
"722","Hedmark","UB",4,"Deciduous",4,0.177945656601612,0.000522169441350056,"Spring"
"723","Telemark","UB",4,"Deciduous",4,0.363442851910087,0.000370725513021155,"Spring"
"724","Trøndelag","UB",4,"Deciduous",4,0.309545718229557,0.000382559684709737,"Spring"
"725","Hedmark","B",5,"Deciduous",4,0.179819622770454,0.000130555132479025,"Spring"
"726","Telemark","B",5,"Deciduous",4,0.364303812039733,0.000274710121247419,"Spring"
"727","Trøndelag","B",5,"Deciduous",4,0.31056615974403,0.000251010899610099,"Spring"
"728","Hedmark","UB",5,"Deciduous",4,0.175702419983386,0.00097958795973077,"Spring"
"729","Telemark","UB",5,"Deciduous",4,0.362332095098514,0.00056015488511613,"Spring"
"730","Trøndelag","UB",5,"Deciduous",4,0.308502805492312,0.000468519818524638,"Spring"
"731","Hedmark","B",6,"Deciduous",4,0.179582551080412,0.000136257806479212,"Spring"
"732","Telemark","B",6,"Deciduous",4,0.363978334338805,0.00028708853917632,"Spring"
"733","Trøndelag","B",6,"Deciduous",4,0.310401639706905,0.000309243036277998,"Spring"
"734","Hedmark","UB",6,"Deciduous",4,0.174279936929464,0.00119157106957145,"Spring"
"735","Telemark","UB",6,"Deciduous",4,0.3611175354978,0.000652283738534627,"Spring"
"736","Trøndelag","UB",6,"Deciduous",4,0.306753360380925,0.000739154139360015,"Spring"
"737","Hedmark","B",7,"Deciduous",4,0.179372438193132,0.000189741788223646,"Spring"
"738","Telemark","B",7,"Deciduous",4,0.363683827595759,0.000336830861069573,"Spring"
"739","Trøndelag","B",7,"Deciduous",4,0.310275757300149,0.000259068798545405,"Spring"
"740","Hedmark","UB",7,"Deciduous",4,0.173154730839937,0.00120509105277314,"Spring"
"741","Telemark","UB",7,"Deciduous",4,0.360742698587025,0.000648717483240036,"Spring"
"742","Trøndelag","UB",7,"Deciduous",4,0.305931932074677,0.000722473952911629,"Spring"
"743","Hedmark","B",8,"Deciduous",4,0.178923211327474,0.000257338434748199,"Spring"
"744","Telemark","B",8,"Deciduous",4,0.3630636976991,0.000457577490205486,"Spring"
"745","Trøndelag","B",8,"Deciduous",4,0.304433836476029,0.00115407458335918,"Spring"
"746","Hedmark","UB",8,"Deciduous",4,0.172193423681056,0.00142976434824944,"Spring"
"747","Telemark","UB",8,"Deciduous",4,0.359515756217645,0.000770587784849695,"Spring"
"748","Trøndelag","UB",8,"Deciduous",4,0.294791650650586,0.00208160540191387,"Spring"
"749","Telemark","B",9,"Deciduous",4,0.362936087472484,0.000514793231347416,"Spring"
"750","Trøndelag","B",9,"Deciduous",4,0.303497176491606,0.00125868917919577,"Spring"
"751","Telemark","UB",9,"Deciduous",4,0.359439784886886,0.000715953758086328,"Spring"
"752","Trøndelag","UB",9,"Deciduous",4,0.29418420079745,0.00214480622472255,"Spring"
"753","Trøndelag","B",10,"Deciduous",4,0.303769442236324,0.00122684806838506,"Spring"
"754","Trøndelag","UB",10,"Deciduous",4,0.293976902498365,0.0021394381773447,"Spring"
"755","Trøndelag","B",11,"Deciduous",4,0.303311835225511,0.00114560197671011,"Spring"
"756","Trøndelag","UB",11,"Deciduous",4,0.29406903938662,0.00212931847539768,"Spring"
"757","Telemark","B",1,"Pine",4,0.325744204994764,0.000193114083195125,"Spring"
"758","Trøndelag","B",1,"Pine",4,0.295993127780212,0,"Spring"
"759","Telemark","UB",1,"Pine",4,0.326204783661193,0.000103075918679353,"Spring"
"760","Trøndelag","UB",1,"Pine",4,0.296108040904405,1.07483719765973e-05,"Spring"
"761","Hedmark","B",2,"Pine",4,0.170682462045236,0.00100925144108795,"Spring"
"762","Telemark","B",2,"Pine",4,0.325512461727467,0.000234667415966401,"Spring"
"763","Trøndelag","B",2,"Pine",4,0.295976908502142,1.62192780694338e-05,"Spring"
"764","Hedmark","UB",2,"Pine",4,0.171297602453216,0.00115261806882664,"Spring"
"765","Telemark","UB",2,"Pine",4,0.326184749874639,9.48027905931555e-05,"Spring"
"766","Trøndelag","UB",2,"Pine",4,0.296018609975297,5.42105646345956e-05,"Spring"
"767","Hedmark","B",3,"Pine",4,0.172117762512982,0.000664057529664832,"Spring"
"768","Telemark","B",3,"Pine",4,0.324399730799885,0.000424120414030569,"Spring"
"769","Trøndelag","B",3,"Pine",4,0.295840334355546,8.38448684476995e-05,"Spring"
"770","Hedmark","UB",3,"Pine",4,0.172674746733212,0.00059098851442863,"Spring"
"771","Telemark","UB",3,"Pine",4,0.325793278541323,0.000173461042808278,"Spring"
"772","Trøndelag","UB",3,"Pine",4,0.295849305649342,0.000130451349440712,"Spring"
"773","Hedmark","B",4,"Pine",4,0.17148900643474,0.000834458317928614,"Spring"
"774","Telemark","B",4,"Pine",4,0.323425605744421,0.00056137518657882,"Spring"
"775","Trøndelag","B",4,"Pine",4,0.295862161987641,7.25586872022584e-05,"Spring"
"776","Hedmark","UB",4,"Pine",4,0.172482079405099,0.000623014524197343,"Spring"
"777","Telemark","UB",4,"Pine",4,0.325259835339676,0.000267165395461782,"Spring"
"778","Trøndelag","UB",4,"Pine",4,0.295580236306747,0.000258179322302696,"Spring"
"779","Hedmark","B",5,"Pine",4,0.17063051451477,0.00099041908224911,"Spring"
"780","Telemark","B",5,"Pine",4,0.322087974355394,0.000748820903328114,"Spring"
"781","Trøndelag","B",5,"Pine",4,0.29553948843296,0.000116760215587143,"Spring"
"782","Hedmark","UB",5,"Pine",4,0.171938543101974,0.000674776722625828,"Spring"
"783","Telemark","UB",5,"Pine",4,0.324069486998524,0.000523391027719502,"Spring"
"784","Trøndelag","UB",5,"Pine",4,0.295166239749105,0.000327420832114652,"Spring"
"785","Hedmark","B",6,"Pine",4,0.169109775127265,0.00119804392225222,"Spring"
"786","Telemark","B",6,"Pine",4,0.320749192089674,0.00102646293489911,"Spring"
"787","Trøndelag","B",6,"Pine",4,0.295319605567223,0.000115376926942641,"Spring"
"788","Hedmark","UB",6,"Pine",4,0.171159500036246,0.00068749892714046,"Spring"
"789","Telemark","UB",6,"Pine",4,0.323631741806581,0.000575662075585201,"Spring"
"790","Trøndelag","UB",6,"Pine",4,0.294927158874172,0.000412145514775896,"Spring"
"791","Hedmark","B",7,"Pine",4,0.168338378402724,0.00127717515231956,"Spring"
"792","Telemark","B",7,"Pine",4,0.317889326360376,0.00142617767189113,"Spring"
"793","Trøndelag","B",7,"Pine",4,0.295142553608589,0.000175745447831714,"Spring"
"794","Hedmark","UB",7,"Pine",4,0.169776183590933,0.000915878855195578,"Spring"
"795","Telemark","UB",7,"Pine",4,0.321840146957881,0.000971558161301189,"Spring"
"796","Trøndelag","UB",7,"Pine",4,0.294631820060471,0.000448129518615877,"Spring"
"797","Hedmark","B",8,"Pine",4,0.167504514859177,0.00155814434528073,"Spring"
"798","Telemark","B",8,"Pine",4,0.316275496266033,0.00162285748293942,"Spring"
"799","Trøndelag","B",8,"Pine",4,0.291066838386216,0.00122931055502268,"Spring"
"800","Hedmark","UB",8,"Pine",4,0.169597031589848,0.00105189811130206,"Spring"
"801","Telemark","UB",8,"Pine",4,0.320485750325943,0.00113870643612232,"Spring"
"802","Trøndelag","UB",8,"Pine",4,0.290065133443475,0.00157011739746054,"Spring"
"803","Telemark","B",9,"Pine",4,0.314665418123636,0.00155793920253082,"Spring"
"804","Trøndelag","B",9,"Pine",4,0.291820725644965,0.00116627243925339,"Spring"
"805","Telemark","UB",9,"Pine",4,0.32003283232261,0.0010096691161276,"Spring"
"806","Trøndelag","UB",9,"Pine",4,0.289195482572421,0.00172232567602403,"Spring"
"807","Trøndelag","B",10,"Pine",4,0.292180424842456,0.000989792199121848,"Spring"
"808","Trøndelag","UB",10,"Pine",4,0.288590544148441,0.00164732941495212,"Spring"
"809","Trøndelag","B",11,"Pine",4,0.291776996331776,0.000945228446435601,"Spring"
"810","Trøndelag","UB",11,"Pine",4,0.286934519560388,0.00196171686255743,"Spring"
"811","Telemark","B",1,"Spruce",4,0.321180680839535,0.000506327388092568,"Spring"
"812","Trøndelag","B",1,"Spruce",4,0.289526030828635,0.00112253691593181,"Spring"
"813","Telemark","UB",1,"Spruce",4,0.317553532297603,0.00172836003447648,"Spring"
"814","Trøndelag","UB",1,"Spruce",4,0.289059638077078,0.00105335206353812,"Spring"
"815","Hedmark","B",2,"Spruce",4,0.179368903804312,0.000213821219710168,"Spring"
"816","Telemark","B",2,"Spruce",4,0.321128367409576,0.000459310445997939,"Spring"
"817","Trøndelag","B",2,"Spruce",4,0.288230341407826,0.00116744425598023,"Spring"
"818","Hedmark","UB",2,"Spruce",4,0.176110211835375,0.0027058316453542,"Spring"
"819","Telemark","UB",2,"Spruce",4,0.31893822220251,0.0010026430345523,"Spring"
"820","Trøndelag","UB",2,"Spruce",4,0.287771370650471,0.00106498028076596,"Spring"
"821","Hedmark","B",3,"Spruce",4,0.177285451799053,0.000775042006606753,"Spring"
"822","Telemark","B",3,"Spruce",4,0.320372377593112,0.000625255605867279,"Spring"
"823","Trøndelag","B",3,"Spruce",4,0.286683071171316,0.00115497422545972,"Spring"
"824","Hedmark","UB",3,"Spruce",4,0.176096770617916,0.0011000556096777,"Spring"
"825","Telemark","UB",3,"Spruce",4,0.315656725403444,0.00173501372950797,"Spring"
"826","Trøndelag","UB",3,"Spruce",4,0.286657791393763,0.00110226041502928,"Spring"
"827","Hedmark","B",4,"Spruce",4,0.175966750573762,0.00111597247876381,"Spring"
"828","Telemark","B",4,"Spruce",4,0.319545003292097,0.00077826709841213,"Spring"
"829","Trøndelag","B",4,"Spruce",4,0.284519056842954,0.00125761833880459,"Spring"
"830","Hedmark","UB",4,"Spruce",4,0.174075528711304,0.00133843873270669,"Spring"
"831","Telemark","UB",4,"Spruce",4,0.313010483178975,0.0018390736458981,"Spring"
"832","Trøndelag","UB",4,"Spruce",4,0.282082759190713,0.00132447268131099,"Spring"
"833","Hedmark","B",5,"Spruce",4,0.173788299849836,0.00160413836823725,"Spring"
"834","Telemark","B",5,"Spruce",4,0.318771079828834,0.000989153369957708,"Spring"
"835","Trøndelag","B",5,"Spruce",4,0.281161095010271,0.0015135256546271,"Spring"
"836","Hedmark","UB",5,"Spruce",4,0.173280133583354,0.00142138558585923,"Spring"
"837","Telemark","UB",5,"Spruce",4,0.310944569843654,0.00205992679416546,"Spring"
"838","Trøndelag","UB",5,"Spruce",4,0.278695850175494,0.00170465821392122,"Spring"
"839","Hedmark","B",6,"Spruce",4,0.172868572896735,0.00172757873578928,"Spring"
"840","Telemark","B",6,"Spruce",4,0.316706341807581,0.00134340415765102,"Spring"
"841","Trøndelag","B",6,"Spruce",4,0.275020156305432,0.00235923183493008,"Spring"
"842","Hedmark","UB",6,"Spruce",4,0.168259064354455,0.00207578866640213,"Spring"
"843","Telemark","UB",6,"Spruce",4,0.309170789936506,0.00209412519411717,"Spring"
"844","Trøndelag","UB",6,"Spruce",4,0.274427179173126,0.0021456812708109,"Spring"
"845","Hedmark","B",7,"Spruce",4,0.168008057344593,0.0026435215931906,"Spring"
"846","Telemark","B",7,"Spruce",4,0.31549251533999,0.00152256122474959,"Spring"
"847","Trøndelag","B",7,"Spruce",4,0.27409339141239,0.00207665904373443,"Spring"
"848","Hedmark","UB",7,"Spruce",4,0.166791516648482,0.00234454732161625,"Spring"
"849","Telemark","UB",7,"Spruce",4,0.306056665993514,0.00246764690151788,"Spring"
"850","Trøndelag","UB",7,"Spruce",4,0.271983717804588,0.00230779947115751,"Spring"
"851","Hedmark","B",8,"Spruce",4,0.165451399911469,0.00374072284117719,"Spring"
"852","Telemark","B",8,"Spruce",4,0.313240528124483,0.00194521587878655,"Spring"
"853","Trøndelag","B",8,"Spruce",4,0.266569986643023,0.00262053835152695,"Spring"
"854","Hedmark","UB",8,"Spruce",4,0.164208397591916,0.00286993236804487,"Spring"
"855","Telemark","UB",8,"Spruce",4,0.302237994429809,0.00265033058381394,"Spring"
"856","Trøndelag","UB",8,"Spruce",4,0.26792678001568,0.00281258478247947,"Spring"
"857","Telemark","B",9,"Spruce",4,0.310977801570661,0.00213424728241424,"Spring"
"858","Trøndelag","B",9,"Spruce",4,0.265869246186958,0.0027183893310679,"Spring"
"859","Telemark","UB",9,"Spruce",4,0.301129254133917,0.00277135072036229,"Spring"
"860","Trøndelag","UB",9,"Spruce",4,0.268882674102019,0.00256251340039843,"Spring"
"861","Trøndelag","B",10,"Spruce",4,0.263817054497092,0.00310436573960749,"Spring"
"862","Trøndelag","UB",10,"Spruce",4,0.265802355032147,0.00258598068701057,"Spring"
"863","Trøndelag","B",11,"Spruce",4,0.261866707284297,0.00291181663441486,"Spring"
"864","Trøndelag","UB",11,"Spruce",4,0.267396190153322,0.00249838550503943,"Spring"
"865","Telemark","B",1,"Composite",5,0.159792756428138,0.000512947152684169,"Spring"
"866","Trøndelag","B",1,"Composite",5,0.159947316465392,0.000457453410083297,"Spring"
"867","Telemark","UB",1,"Composite",5,0.159987006313123,0.000749688666354431,"Spring"
"868","Trøndelag","UB",1,"Composite",5,0.159227321347017,0.000654238784010142,"Spring"
"869","Hedmark","B",2,"Composite",5,0.151937837105694,0.001289427708686,"Spring"
"870","Telemark","B",2,"Composite",5,0.160581681574638,0.000454237359892766,"Spring"
"871","Trøndelag","B",2,"Composite",5,0.159640428138066,0.000529489717847128,"Spring"
"872","Hedmark","UB",2,"Composite",5,0.152435650194631,0.00269515672296393,"Spring"
"873","Telemark","UB",2,"Composite",5,0.161024371862735,0.000488888514738178,"Spring"
"874","Trøndelag","UB",2,"Composite",5,0.159006471175411,0.000644986983428717,"Spring"
"875","Hedmark","B",3,"Composite",5,0.152423191794343,0.000889202009242127,"Spring"
"876","Telemark","B",3,"Composite",5,0.160085545133061,0.000491967801421896,"Spring"
"877","Trøndelag","B",3,"Composite",5,0.158879522578773,0.000588166283174637,"Spring"
"878","Hedmark","UB",3,"Composite",5,0.154886153487438,0.000933557139479838,"Spring"
"879","Telemark","UB",3,"Composite",5,0.15937307519233,0.000686405976930176,"Spring"
"880","Trøndelag","UB",3,"Composite",5,0.158235070459739,0.000635424006101197,"Spring"
"881","Hedmark","B",4,"Composite",5,0.151792853259376,0.00091805017598127,"Spring"
"882","Telemark","B",4,"Composite",5,0.159406652544768,0.000525326884872641,"Spring"
"883","Trøndelag","B",4,"Composite",5,0.158596351428365,0.000544198433679775,"Spring"
"884","Hedmark","UB",4,"Composite",5,0.153518418880429,0.000932396047914313,"Spring"
"885","Telemark","UB",4,"Composite",5,0.158604459552036,0.000580374896006081,"Spring"
"886","Trøndelag","UB",4,"Composite",5,0.157492334019526,0.00061747438094377,"Spring"
"887","Hedmark","B",5,"Composite",5,0.151224536819349,0.000949149781466219,"Spring"
"888","Telemark","B",5,"Composite",5,0.158925456041104,0.000541375085708632,"Spring"
"889","Trøndelag","B",5,"Composite",5,0.157658334344298,0.00059600024439688,"Spring"
"890","Hedmark","UB",5,"Composite",5,0.151163335550837,0.000947533527183399,"Spring"
"891","Telemark","UB",5,"Composite",5,0.15788233463089,0.000582888512164506,"Spring"
"892","Trøndelag","UB",5,"Composite",5,0.156277629567358,0.000584055787967767,"Spring"
"893","Hedmark","B",6,"Composite",5,0.150272788915347,0.00108545018632236,"Spring"
"894","Telemark","B",6,"Composite",5,0.157801522919627,0.000583816243167685,"Spring"
"895","Trøndelag","B",6,"Composite",5,0.157012040425531,0.000682478430119593,"Spring"
"896","Hedmark","UB",6,"Composite",5,0.149403152173355,0.00107577266428916,"Spring"
"897","Telemark","UB",6,"Composite",5,0.156809058178685,0.000585923152256133,"Spring"
"898","Trøndelag","UB",6,"Composite",5,0.155237270513427,0.000617576183435088,"Spring"
"899","Hedmark","B",7,"Composite",5,0.149069457790635,0.00127542552316224,"Spring"
"900","Telemark","B",7,"Composite",5,0.157116919873828,0.000691283805601213,"Spring"
"901","Trøndelag","B",7,"Composite",5,0.157218670413454,0.000636347499607853,"Spring"
"902","Hedmark","UB",7,"Composite",5,0.14801697165639,0.00112685326555428,"Spring"
"903","Telemark","UB",7,"Composite",5,0.156226866390609,0.000618822105694405,"Spring"
"904","Trøndelag","UB",7,"Composite",5,0.154273560514187,0.000678869770999502,"Spring"
"905","Hedmark","B",8,"Composite",5,0.14925461944161,0.00124613873520098,"Spring"
"906","Telemark","B",8,"Composite",5,0.156443160793143,0.000751268289954422,"Spring"
"907","Trøndelag","B",8,"Composite",5,0.153282291889678,0.000928343769217372,"Spring"
"908","Hedmark","UB",8,"Composite",5,0.147528042215732,0.00153337332264054,"Spring"
"909","Telemark","UB",8,"Composite",5,0.154978052410531,0.000645681259426128,"Spring"
"910","Trøndelag","UB",8,"Composite",5,0.146978870619911,0.00121860170741351,"Spring"
"911","Telemark","B",9,"Composite",5,0.15549020314581,0.000740723685437881,"Spring"
"912","Trøndelag","B",9,"Composite",5,0.152856506471176,0.000912504809588883,"Spring"
"913","Telemark","UB",9,"Composite",5,0.154866912648751,0.000633691906115613,"Spring"
"914","Trøndelag","UB",9,"Composite",5,0.146260433508064,0.00129754847364587,"Spring"
"915","Trøndelag","B",10,"Composite",5,0.151778158346625,0.00147593599695321,"Spring"
"916","Trøndelag","UB",10,"Composite",5,0.145984869808883,0.00125619819689387,"Spring"
"917","Trøndelag","B",11,"Composite",5,0.151912143181718,0.00085499744226187,"Spring"
"918","Trøndelag","UB",11,"Composite",5,0.146026102345405,0.00128145003517988,"Spring"
"919","Telemark","B",1,"Deciduous",5,0.16478943757974,0.000198065434970785,"Spring"
"920","Trøndelag","B",1,"Deciduous",5,0.162894534270686,8.49171470527332e-05,"Spring"
"921","Telemark","UB",1,"Deciduous",5,0.165032134303269,4.6874984524754e-05,"Spring"
"922","Trøndelag","UB",1,"Deciduous",5,0.162939287449172,7.11792501579844e-05,"Spring"
"923","Hedmark","B",2,"Deciduous",5,0.161103118277508,0.000158143177131653,"Spring"
"924","Telemark","B",2,"Deciduous",5,0.164739092966874,0.000163821362633817,"Spring"
"925","Trøndelag","B",2,"Deciduous",5,0.162698530850921,0.000105725733840246,"Spring"
"926","Hedmark","UB",2,"Deciduous",5,0.160878301902739,0.000249269435420289,"Spring"
