"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","SWE_mm","Albedo","Productivity_Index","Moose_Density"
"73409","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.144098592658532,0.080441283,36.73246483
"73410","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.144098592562887,0.080441283,36.73246483
"73411","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.144098592562832,0.080441283,36.73246483
"73412","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.144098592562853,0.080441283,36.73246483
"73413","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.144098592577039,0.080441283,36.73246483
"73414","Telemark","nome_cappelen1","1CAUB","UB",6,0.233870967741935,0.144479595029988,0.080441283,36.73246483
"73415","Telemark","nome_cappelen1","1CAUB","UB",6,5.49,0.156193278528408,0.080441283,36.73246483
"73416","Telemark","nome_cappelen1","1CAUB","UB",6,20.4325268817204,0.272107868996236,0.080441283,36.73246483
"73417","Telemark","nome_cappelen1","1CAUB","UB",6,62.7064516129032,0.396575584687981,0.080441283,36.73246483
"73418","Telemark","nome_cappelen1","1CAUB","UB",6,116.060471976401,0.432454399069833,0.080441283,36.73246483
"73419","Telemark","nome_cappelen1","1CAUB","UB",6,103.610215053763,0.355489817222007,0.080441283,36.73246483
"73420","Telemark","nome_cappelen1","1CAUB","UB",6,29.1325,0.223004363296212,0.080441283,36.73246483
"73421","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.144100389623918,0.080441283,36.73246483
"73422","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.144100389540909,0.080441283,36.73246483
"73423","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.144100389540862,0.080441283,36.73246483
"73424","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.14410038954088,0.080441283,36.73246483
"73425","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.144100389553186,0.080441283,36.73246483
"73426","Telemark","nome_cappelen1","1CAUB","UB",6,0.233870967741935,0.144460519291483,0.080441283,36.73246483
"73427","Telemark","nome_cappelen1","1CAUB","UB",6,5.49,0.155480673642321,0.080441283,36.73246483
"73428","Telemark","nome_cappelen1","1CAUB","UB",6,20.4325268817204,0.270294890229701,0.080441283,36.73246483
"73429","Telemark","nome_cappelen1","1CAUB","UB",6,62.7064516129032,0.398030084136755,0.080441283,36.73246483
"73430","Telemark","nome_cappelen1","1CAUB","UB",6,116.060471976401,0.435348667143223,0.080441283,36.73246483
"73431","Telemark","nome_cappelen1","1CAUB","UB",6,103.610215053763,0.358900283667647,0.080441283,36.73246483
"73432","Telemark","nome_cappelen1","1CAUB","UB",6,29.1325,0.227609423326513,0.080441283,36.73246483
"73433","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.14506832989167,0.080441283,36.73246483
"73434","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.145068329795462,0.080441283,36.73246483
"73435","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.145068329795407,0.080441283,36.73246483
"73436","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.145068329795428,0.080441283,36.73246483
"73437","Telemark","nome_cappelen1","1CAUB","UB",6,0,0.145068329809698,0.080441283,36.73246483
"73438","Telemark","nome_cappelen1","1CAUB","UB",6,0.233870967741935,0.145453323069979,0.080441283,36.73246483
"73439","Telemark","nome_cappelen1","1CAUB","UB",6,5.49,0.157268012569536,0.080441283,36.73246483
"73440","Telemark","nome_cappelen1","1CAUB","UB",6,20.4325268817204,0.273527002299836,0.080441283,36.73246483
"73441","Telemark","nome_cappelen1","1CAUB","UB",7,62.7064516129032,0.395131298137245,0.080441283,36.73246483
"73442","Telemark","nome_cappelen1","1CAUB","UB",7,116.060471976401,0.431290271437331,0.080441283,36.73246483
"73443","Telemark","nome_cappelen1","1CAUB","UB",7,103.610215053763,0.354843106898122,0.080441283,36.73246483
"73444","Telemark","nome_cappelen1","1CAUB","UB",7,29.1325,0.222398055854458,0.080441283,36.73246483
"73445","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.145521755533445,0.080441283,36.73246483
"73446","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.145521755464077,0.080441283,36.73246483
"73447","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.145521755464037,0.080441283,36.73246483
"73448","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.145521755464052,0.080441283,36.73246483
"73449","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.145521755474327,0.080441283,36.73246483
"73450","Telemark","nome_cappelen1","1CAUB","UB",7,0.233870967741935,0.145885537732824,0.080441283,36.73246483
"73451","Telemark","nome_cappelen1","1CAUB","UB",7,5.49,0.156674807923284,0.080441283,36.73246483
"73452","Telemark","nome_cappelen1","1CAUB","UB",7,20.4325268817204,0.269267507790675,0.080441283,36.73246483
"73453","Telemark","nome_cappelen1","1CAUB","UB",7,62.7064516129032,0.3938884879054,0.080441283,36.73246483
"73454","Telemark","nome_cappelen1","1CAUB","UB",7,116.060471976401,0.430214227441032,0.080441283,36.73246483
"73455","Telemark","nome_cappelen1","1CAUB","UB",7,103.610215053763,0.354029512158486,0.080441283,36.73246483
"73456","Telemark","nome_cappelen1","1CAUB","UB",7,29.1325,0.224485564989221,0.080441283,36.73246483
"73457","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.143089516347437,0.080441283,36.73246483
"73458","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.143089516252447,0.080441283,36.73246483
"73459","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.143089516252393,0.080441283,36.73246483
"73460","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.143089516252413,0.080441283,36.73246483
"73461","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.143089516266502,0.080441283,36.73246483
"73462","Telemark","nome_cappelen1","1CAUB","UB",7,0.233870967741935,0.143466396119554,0.080441283,36.73246483
"73463","Telemark","nome_cappelen1","1CAUB","UB",7,5.49,0.155073966374671,0.080441283,36.73246483
"73464","Telemark","nome_cappelen1","1CAUB","UB",7,20.4325268817204,0.270617524779713,0.080441283,36.73246483
"73465","Telemark","nome_cappelen1","1CAUB","UB",7,62.7064516129032,0.391714760762837,0.080441283,36.73246483
"73466","Telemark","nome_cappelen1","1CAUB","UB",7,116.060471976401,0.426351102015661,0.080441283,36.73246483
"73467","Telemark","nome_cappelen1","1CAUB","UB",7,103.610215053763,0.349630935692599,0.080441283,36.73246483
"73468","Telemark","nome_cappelen1","1CAUB","UB",7,29.1325,0.219245445399659,0.080441283,36.73246483
"73469","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.141569278182113,0.080441283,36.73246483
"73470","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.141569278099104,0.080441283,36.73246483
"73471","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.141569278099057,0.080441283,36.73246483
"73472","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.141569278099075,0.080441283,36.73246483
"73473","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.141569278111381,0.080441283,36.73246483
"73474","Telemark","nome_cappelen1","1CAUB","UB",7,0.233870967741935,0.141918368381805,0.080441283,36.73246483
"73475","Telemark","nome_cappelen1","1CAUB","UB",7,5.49,0.152695787582812,0.080441283,36.73246483
"73476","Telemark","nome_cappelen1","1CAUB","UB",7,20.4325268817204,0.26687316671752,0.080441283,36.73246483
"73477","Telemark","nome_cappelen1","1CAUB","UB",7,62.7064516129032,0.396822231484465,0.080441283,36.73246483
"73478","Telemark","nome_cappelen1","1CAUB","UB",7,116.060471976401,0.433832075789964,0.080441283,36.73246483
"73479","Telemark","nome_cappelen1","1CAUB","UB",7,103.610215053763,0.35744442645008,0.080441283,36.73246483
"73480","Telemark","nome_cappelen1","1CAUB","UB",7,29.1325,0.226675380246367,0.080441283,36.73246483
"73481","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.14443938103129,0.080441283,36.73246483
"73482","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.144439380935083,0.080441283,36.73246483
"73483","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.144439380935028,0.080441283,36.73246483
"73484","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.144439380935049,0.080441283,36.73246483
"73485","Telemark","nome_cappelen1","1CAUB","UB",7,0,0.144439380949318,0.080441283,36.73246483
"73486","Telemark","nome_cappelen1","1CAUB","UB",7,0.233870967741935,0.144821631042854,0.080441283,36.73246483
"73487","Telemark","nome_cappelen1","1CAUB","UB",7,5.49,0.156576003958424,0.080441283,36.73246483
"73488","Telemark","nome_cappelen1","1CAUB","UB",7,20.4325268817204,0.272676747716819,0.080441283,36.73246483
"73489","Telemark","nome_cappelen1","1CAUB","UB",8,62.7064516129032,0.395945542239461,0.080441283,36.73246483
"73490","Telemark","nome_cappelen1","1CAUB","UB",8,116.060471976401,0.43231793538624,0.080441283,36.73246483
"73491","Telemark","nome_cappelen1","1CAUB","UB",8,103.610215053763,0.355795618885842,0.080441283,36.73246483
"73492","Telemark","nome_cappelen1","1CAUB","UB",8,29.1325,0.223479614117071,0.080441283,36.73246483
"73493","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.145389847294385,0.080441283,36.73246483
"73494","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.145389847218808,0.080441283,36.73246483
"73495","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.145389847218765,0.080441283,36.73246483
"73496","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.145389847218782,0.080441283,36.73246483
"73497","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.14538984722998,0.080441283,36.73246483
"73498","Telemark","nome_cappelen1","1CAUB","UB",8,0.233870967741935,0.14575675870926,0.080441283,36.73246483
"73499","Telemark","nome_cappelen1","1CAUB","UB",8,5.49,0.156747796908831,0.080441283,36.73246483
"73500","Telemark","nome_cappelen1","1CAUB","UB",8,20.4325268817204,0.270234859190451,0.080441283,36.73246483
"73501","Telemark","nome_cappelen1","1CAUB","UB",8,62.7064516129032,0.392876607386547,0.080441283,36.73246483
"73502","Telemark","nome_cappelen1","1CAUB","UB",8,116.060471976401,0.428943700574601,0.080441283,36.73246483
"73503","Telemark","nome_cappelen1","1CAUB","UB",8,103.610215053763,0.352809865412755,0.080441283,36.73246483
"73504","Telemark","nome_cappelen1","1CAUB","UB",8,29.1325,0.223703068883609,0.080441283,36.73246483
"73505","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.142562613419364,0.080441283,36.73246483
"73506","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.142562613324374,0.080441283,36.73246483
"73507","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.142562613324319,0.080441283,36.73246483
"73508","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.14256261332434,0.080441283,36.73246483
"73509","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.142562613338428,0.080441283,36.73246483
"73510","Telemark","nome_cappelen1","1CAUB","UB",8,0.233870967741935,0.142937195099089,0.080441283,36.73246483
"73511","Telemark","nome_cappelen1","1CAUB","UB",8,5.49,0.154494235038125,0.080441283,36.73246483
"73512","Telemark","nome_cappelen1","1CAUB","UB",8,20.4325268817204,0.269905222623495,0.080441283,36.73246483
"73513","Telemark","nome_cappelen1","1CAUB","UB",8,62.7064516129032,0.386086902512479,0.080441283,36.73246483
"73514","Telemark","nome_cappelen1","1CAUB","UB",8,116.060471976401,0.41939615128691,0.080441283,36.73246483
"73515","Telemark","nome_cappelen1","1CAUB","UB",8,103.610215053763,0.343001801953838,0.080441283,36.73246483
"73516","Telemark","nome_cappelen1","1CAUB","UB",8,29.1325,0.215396180818366,0.080441283,36.73246483
"73517","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.138500196941706,0.080441283,36.73246483
"73518","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.13850019685528,0.080441283,36.73246483
"73519","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.138500196855231,0.080441283,36.73246483
"73520","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.138500196855249,0.080441283,36.73246483
"73521","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.138500196868064,0.080441283,36.73246483
"73522","Telemark","nome_cappelen1","1CAUB","UB",8,0.233870967741935,0.138838781501538,0.080441283,36.73246483
"73523","Telemark","nome_cappelen1","1CAUB","UB",8,5.49,0.149455242162342,0.080441283,36.73246483
"73524","Telemark","nome_cappelen1","1CAUB","UB",8,20.4325268817204,0.263275842897491,0.080441283,36.73246483
"73525","Telemark","nome_cappelen1","1CAUB","UB",8,62.7064516129032,0.396973666469103,0.080441283,36.73246483
"73526","Telemark","nome_cappelen1","1CAUB","UB",8,116.060471976401,0.434088007180726,0.080441283,36.73246483
"73527","Telemark","nome_cappelen1","1CAUB","UB",8,103.610215053763,0.357748160679841,0.080441283,36.73246483
"73528","Telemark","nome_cappelen1","1CAUB","UB",8,29.1325,0.226871360709402,0.080441283,36.73246483
"73529","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.144696019870884,0.080441283,36.73246483
"73530","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.144696019775894,0.080441283,36.73246483
"73531","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.14469601977584,0.080441283,36.73246483
"73532","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.14469601977586,0.080441283,36.73246483
"73533","Telemark","nome_cappelen1","1CAUB","UB",8,0,0.144696019789949,0.080441283,36.73246483
"73534","Telemark","nome_cappelen1","1CAUB","UB",8,0.233870967741935,0.145079906424189,0.080441283,36.73246483
"73535","Telemark","nome_cappelen1","1CAUB","UB",8,5.49,0.156841541358967,0.080441283,36.73246483
"73536","Telemark","nome_cappelen1","1CAUB","UB",8,20.4325268817204,0.272789302279427,0.080441283,36.73246483
"73537","Telemark","nome_cappelen1","1CAUB","UB",9,62.7064516129032,0.396226494465021,0.080441283,36.73246483
"73538","Telemark","nome_cappelen1","1CAUB","UB",9,116.060471976401,0.432672254352686,0.080441283,36.73246483
"73539","Telemark","nome_cappelen1","1CAUB","UB",9,103.610215053763,0.356122997894805,0.080441283,36.73246483
"73540","Telemark","nome_cappelen1","1CAUB","UB",9,29.1325,0.223867257601021,0.080441283,36.73246483
"73541","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.145330003959735,0.080441283,36.73246483
"73542","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.14533000388183,0.080441283,36.73246483
"73543","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.145330003881786,0.080441283,36.73246483
"73544","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.145330003881803,0.080441283,36.73246483
"73545","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.145330003893348,0.080441283,36.73246483
"73546","Telemark","nome_cappelen1","1CAUB","UB",9,0.233870967741935,0.145698019434937,0.080441283,36.73246483
"73547","Telemark","nome_cappelen1","1CAUB","UB",9,5.49,0.156763200608525,0.080441283,36.73246483
"73548","Telemark","nome_cappelen1","1CAUB","UB",9,20.4325268817204,0.270581718363791,0.080441283,36.73246483
"73549","Telemark","nome_cappelen1","1CAUB","UB",9,62.7064516129032,0.38863142770409,0.080441283,36.73246483
"73550","Telemark","nome_cappelen1","1CAUB","UB",9,116.060471976401,0.423613412325247,0.080441283,36.73246483
"73551","Telemark","nome_cappelen1","1CAUB","UB",9,103.610215053763,0.347693036411418,0.080441283,36.73246483
"73552","Telemark","nome_cappelen1","1CAUB","UB",9,29.1325,0.220420234095062,0.080441283,36.73246483
"73553","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.140352078120769,0.080441283,36.73246483
"73554","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.140352078025779,0.080441283,36.73246483
"73555","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.140352078025725,0.080441283,36.73246483
"73556","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.140352078025745,0.080441283,36.73246483
"73557","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.140352078039834,0.080441283,36.73246483
"73558","Telemark","nome_cappelen1","1CAUB","UB",9,0.233870967741935,0.140717018528677,0.080441283,36.73246483
"73559","Telemark","nome_cappelen1","1CAUB","UB",9,5.49,0.152062066767921,0.080441283,36.73246483
"73560","Telemark","nome_cappelen1","1CAUB","UB",9,20.4325268817204,0.266916875101223,0.080441283,36.73246483
"73561","Telemark","nome_cappelen1","1CAUB","UB",9,62.7064516129032,0.384531422921241,0.080441283,36.73246483
"73562","Telemark","nome_cappelen1","1CAUB","UB",9,116.060471976401,0.417443843519924,0.080441283,36.73246483
"73563","Telemark","nome_cappelen1","1CAUB","UB",9,103.610215053763,0.341127680101366,0.080441283,36.73246483
"73564","Telemark","nome_cappelen1","1CAUB","UB",9,29.1325,0.214191679741037,0.080441283,36.73246483
"73565","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.137686104236279,0.080441283,36.73246483
"73566","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.137686104149853,0.080441283,36.73246483
"73567","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.137686104149804,0.080441283,36.73246483
"73568","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.137686104149822,0.080441283,36.73246483
"73569","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.137686104162637,0.080441283,36.73246483
"73570","Telemark","nome_cappelen1","1CAUB","UB",9,0.233870967741935,0.138021181030017,0.080441283,36.73246483
"73571","Telemark","nome_cappelen1","1CAUB","UB",9,5.49,0.148560502769564,0.080441283,36.73246483
"73572","Telemark","nome_cappelen1","1CAUB","UB",9,20.4325268817204,0.262178620384683,0.080441283,36.73246483
"73573","Telemark","nome_cappelen1","1CAUB","UB",9,62.7064516129032,0.395121072575153,0.080441283,36.73246483
"73574","Telemark","nome_cappelen1","1CAUB","UB",9,116.060471976401,0.431803737754031,0.080441283,36.73246483
"73575","Telemark","nome_cappelen1","1CAUB","UB",9,103.610215053763,0.355592310363218,0.080441283,36.73246483
"73576","Telemark","nome_cappelen1","1CAUB","UB",9,29.1325,0.225488926392545,0.080441283,36.73246483
"73577","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.143844478938769,0.080441283,36.73246483
"73578","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.143844478844553,0.080441283,36.73246483
"73579","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.143844478844499,0.080441283,36.73246483
"73580","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.14384447884452,0.080441283,36.73246483
"73581","Telemark","nome_cappelen1","1CAUB","UB",9,0,0.143844478858493,0.080441283,36.73246483
"73582","Telemark","nome_cappelen1","1CAUB","UB",9,0.233870967741935,0.1442249806207,0.080441283,36.73246483
"73583","Telemark","nome_cappelen1","1CAUB","UB",9,5.49,0.155893911470069,0.080441283,36.73246483
"73584","Telemark","nome_cappelen1","1CAUB","UB",9,20.4325268817204,0.271488977830741,0.080441283,36.73246483
"73585","Telemark","drangedal1","1DRB","B",1,85.2059139784946,0.44024365956864,0.21131677,27.00672829
"73586","Telemark","drangedal1","1DRB","B",1,150.618879056047,0.471724966014034,0.21131677,27.00672829
"73587","Telemark","drangedal1","1DRB","B",1,140.966397849462,0.410967903313435,0.21131677,27.00672829
"73588","Telemark","drangedal1","1DRB","B",1,49.06,0.309134020143592,0.21131677,27.00672829
"73589","Telemark","drangedal1","1DRB","B",1,0.508870967741936,0.157267235645819,0.21131677,27.00672829
"73590","Telemark","drangedal1","1DRB","B",1,0,0.156572145467408,0.21131677,27.00672829
"73591","Telemark","drangedal1","1DRB","B",1,0,0.156572145467394,0.21131677,27.00672829
"73592","Telemark","drangedal1","1DRB","B",1,0,0.156572145467402,0.21131677,27.00672829
"73593","Telemark","drangedal1","1DRB","B",1,0,0.156572145472897,0.21131677,27.00672829
"73594","Telemark","drangedal1","1DRB","B",1,0.286021505376344,0.156962784784425,0.21131677,27.00672829
"73595","Telemark","drangedal1","1DRB","B",1,8.65916666666667,0.17429016458317,0.21131677,27.00672829
"73596","Telemark","drangedal1","1DRB","B",1,34.5680107526882,0.333037926280276,0.21131677,27.00672829
"73597","Telemark","drangedal1","1DRB","B",1,85.2059139784946,0.413498691490743,0.21131677,27.00672829
"73598","Telemark","drangedal1","1DRB","B",1,150.618879056047,0.447709624227977,0.21131677,27.00672829
"73599","Telemark","drangedal1","1DRB","B",1,140.966397849462,0.392702138253601,0.21131677,27.00672829
"73600","Telemark","drangedal1","1DRB","B",1,49.06,0.296641472684337,0.21131677,27.00672829
"73601","Telemark","drangedal1","1DRB","B",1,0.508870967741936,0.150001054234136,0.21131677,27.00672829
"73602","Telemark","drangedal1","1DRB","B",1,0,0.149137264549485,0.21131677,27.00672829
"73603","Telemark","drangedal1","1DRB","B",1,0,0.149137264549419,0.21131677,27.00672829
"73604","Telemark","drangedal1","1DRB","B",1,0,0.149137264549453,0.21131677,27.00672829
"73605","Telemark","drangedal1","1DRB","B",1,0,0.149137264574065,0.21131677,27.00672829
"73606","Telemark","drangedal1","1DRB","B",1,0.286021505376344,0.149623805701774,0.21131677,27.00672829
"73607","Telemark","drangedal1","1DRB","B",1,8.65916666666667,0.170744867753108,0.21131677,27.00672829
"73608","Telemark","drangedal1","1DRB","B",1,34.5680107526882,0.327550916776827,0.21131677,27.00672829
"73609","Telemark","drangedal1","1DRB","B",1,85.2059139784946,0.41218801704854,0.21131677,27.00672829
"73610","Telemark","drangedal1","1DRB","B",1,150.618879056047,0.447706496082793,0.21131677,27.00672829
"73611","Telemark","drangedal1","1DRB","B",1,140.966397849462,0.393713704262996,0.21131677,27.00672829
"73612","Telemark","drangedal1","1DRB","B",1,49.06,0.29716664329831,0.21131677,27.00672829
"73613","Telemark","drangedal1","1DRB","B",1,0.508870967741936,0.149799791808355,0.21131677,27.00672829
"73614","Telemark","drangedal1","1DRB","B",1,0,0.148886419668942,0.21131677,27.00672829
"73615","Telemark","drangedal1","1DRB","B",1,0,0.14888641966886,0.21131677,27.00672829
"73616","Telemark","drangedal1","1DRB","B",1,0,0.148886419668902,0.21131677,27.00672829
"73617","Telemark","drangedal1","1DRB","B",1,0,0.148886419699536,0.21131677,27.00672829
"73618","Telemark","drangedal1","1DRB","B",1,0.286021505376344,0.14940110619813,0.21131677,27.00672829
"73619","Telemark","drangedal1","1DRB","B",1,8.65916666666667,0.171754611476633,0.21131677,27.00672829
"73620","Telemark","drangedal1","1DRB","B",1,34.5680107526882,0.32962846486997,0.21131677,27.00672829
"73621","Telemark","drangedal1","1DRB","B",1,85.2059139784946,0.410977552324689,0.21131677,27.00672829
"73622","Telemark","drangedal1","1DRB","B",1,150.618879056047,0.445352655919146,0.21131677,27.00672829
"73623","Telemark","drangedal1","1DRB","B",1,140.966397849462,0.39106603425482,0.21131677,27.00672829
"73624","Telemark","drangedal1","1DRB","B",1,49.06,0.296908956022696,0.21131677,27.00672829
"73625","Telemark","drangedal1","1DRB","B",1,0.508870967741936,0.151972692812227,0.21131677,27.00672829
"73626","Telemark","drangedal1","1DRB","B",1,0,0.151063550867648,0.21131677,27.00672829
"73627","Telemark","drangedal1","1DRB","B",1,0,0.151063550867617,0.21131677,27.00672829
"73628","Telemark","drangedal1","1DRB","B",1,0,0.151063550867633,0.21131677,27.00672829
"73629","Telemark","drangedal1","1DRB","B",1,0,0.151063550879167,0.21131677,27.00672829
"73630","Telemark","drangedal1","1DRB","B",1,0.286021505376344,0.151575354196438,0.21131677,27.00672829
"73631","Telemark","drangedal1","1DRB","B",1,8.65916666666667,0.172020989524818,0.21131677,27.00672829
"73632","Telemark","drangedal1","1DRB","B",1,34.5680107526882,0.324797049360179,0.21131677,27.00672829
"73633","Telemark","drangedal1","1DRB","B",2,85.2059139784946,0.450792202991704,0.21131677,27.00672829
"73634","Telemark","drangedal1","1DRB","B",2,150.618879056047,0.480490754847056,0.21131677,27.00672829
"73635","Telemark","drangedal1","1DRB","B",2,140.966397849462,0.416950559134035,0.21131677,27.00672829
"73636","Telemark","drangedal1","1DRB","B",2,49.06,0.312563575821948,0.21131677,27.00672829
"73637","Telemark","drangedal1","1DRB","B",2,0.508870967741936,0.158317836432547,0.21131677,27.00672829
"73638","Telemark","drangedal1","1DRB","B",2,0,0.157725188232843,0.21131677,27.00672829
"73639","Telemark","drangedal1","1DRB","B",2,0,0.157725188232836,0.21131677,27.00672829
"73640","Telemark","drangedal1","1DRB","B",2,0,0.15772518823284,0.21131677,27.00672829
"73641","Telemark","drangedal1","1DRB","B",2,0,0.157725188235679,0.21131677,27.00672829
"73642","Telemark","drangedal1","1DRB","B",2,0.286021505376344,0.158057869533496,0.21131677,27.00672829
"73643","Telemark","drangedal1","1DRB","B",2,8.65916666666667,0.173881207316588,0.21131677,27.00672829
"73644","Telemark","drangedal1","1DRB","B",2,34.5680107526882,0.334892486056071,0.21131677,27.00672829
"73645","Telemark","drangedal1","1DRB","B",2,85.2059139784946,0.434511110535846,0.21131677,27.00672829
"73646","Telemark","drangedal1","1DRB","B",2,150.618879056047,0.465974238530176,0.21131677,27.00672829
"73647","Telemark","drangedal1","1DRB","B",2,140.966397849462,0.405950459031618,0.21131677,27.00672829
"73648","Telemark","drangedal1","1DRB","B",2,49.06,0.304983088527284,0.21131677,27.00672829
"73649","Telemark","drangedal1","1DRB","B",2,0.508870967741936,0.154002013420635,0.21131677,27.00672829
"73650","Telemark","drangedal1","1DRB","B",2,0,0.153309369151154,0.21131677,27.00672829
"73651","Telemark","drangedal1","1DRB","B",2,0,0.153309369151113,0.21131677,27.00672829
"73652","Telemark","drangedal1","1DRB","B",2,0,0.153309369151134,0.21131677,27.00672829
"73653","Telemark","drangedal1","1DRB","B",2,0,0.153309369166644,0.21131677,27.00672829
"73654","Telemark","drangedal1","1DRB","B",2,0.286021505376344,0.153698938128315,0.21131677,27.00672829
"73655","Telemark","drangedal1","1DRB","B",2,8.65916666666667,0.171889043893302,0.21131677,27.00672829
"73656","Telemark","drangedal1","1DRB","B",2,34.5680107526882,0.331868151836185,0.21131677,27.00672829
"73657","Telemark","drangedal1","1DRB","B",2,85.2059139784946,0.439255503166309,0.21131677,27.00672829
"73658","Telemark","drangedal1","1DRB","B",2,150.618879056047,0.470999826904499,0.21131677,27.00672829
"73659","Telemark","drangedal1","1DRB","B",2,140.966397849462,0.410403472841888,0.21131677,27.00672829
"73660","Telemark","drangedal1","1DRB","B",2,49.06,0.307673463124185,0.21131677,27.00672829
"73661","Telemark","drangedal1","1DRB","B",2,0.508870967741936,0.154873354397481,0.21131677,27.00672829
"73662","Telemark","drangedal1","1DRB","B",2,0,0.154188535153931,0.21131677,27.00672829
"73663","Telemark","drangedal1","1DRB","B",2,0,0.154188535153882,0.21131677,27.00672829
"73664","Telemark","drangedal1","1DRB","B",2,0,0.154188535153907,0.21131677,27.00672829
"73665","Telemark","drangedal1","1DRB","B",2,0,0.154188535172054,0.21131677,27.00672829
"73666","Telemark","drangedal1","1DRB","B",2,0.286021505376344,0.154573720992634,0.21131677,27.00672829
"73667","Telemark","drangedal1","1DRB","B",2,8.65916666666667,0.172969501898658,0.21131677,27.00672829
"73668","Telemark","drangedal1","1DRB","B",2,34.5680107526882,0.334770341286403,0.21131677,27.00672829
"73669","Telemark","drangedal1","1DRB","B",2,85.2059139784946,0.427567084387926,0.21131677,27.00672829
"73670","Telemark","drangedal1","1DRB","B",2,150.618879056047,0.46021861385398,0.21131677,27.00672829
"73671","Telemark","drangedal1","1DRB","B",2,140.966397849462,0.402204240787552,0.21131677,27.00672829
"73672","Telemark","drangedal1","1DRB","B",2,49.06,0.303724579505427,0.21131677,27.00672829
"73673","Telemark","drangedal1","1DRB","B",2,0.508870967741936,0.154921636630619,0.21131677,27.00672829
"73674","Telemark","drangedal1","1DRB","B",2,0,0.154137818581132,0.21131677,27.00672829
