"","Region","Treatment","Years_Since_Exclosure","Group","Month","Mean_Subplot_Albedo","SE","Season"
"705","Telemark","UB",8,"Spruce",3,0.376633816436912,0.00530135843596763,"Winter"
"706","Trøndelag","UB",8,"Spruce",3,0.373209486582534,0.00896880443091923,"Winter"
"707","Hedmark","B",9,"Spruce",3,0.346784609635728,0.00926827090940527,"Winter"
"708","Telemark","B",9,"Spruce",3,0.39125933864213,0.00552005040065594,"Winter"
"709","Trøndelag","B",9,"Spruce",3,0.362160524876199,0.00997942619274056,"Winter"
"710","Hedmark","UB",9,"Spruce",3,0.355797959817336,0.00573372739630707,"Winter"
"711","Telemark","UB",9,"Spruce",3,0.373957155331891,0.00543689724438233,"Winter"
"712","Trøndelag","UB",9,"Spruce",3,0.369995213332935,0.00848147290285803,"Winter"
"713","Hedmark","B",10,"Spruce",3,0.340784404705872,0.01009745908949,"Winter"
"714","Trøndelag","B",10,"Spruce",3,0.3590354015706,0.0105758807203853,"Winter"
"715","Hedmark","UB",10,"Spruce",3,0.348816063978957,0.00587704895763249,"Winter"
"716","Trøndelag","UB",10,"Spruce",3,0.366346576698312,0.00878978166175148,"Winter"
"717","Hedmark","B",11,"Spruce",3,0.333225936739091,0.0114422834232652,"Winter"
"718","Trøndelag","B",11,"Spruce",3,0.357039072157712,0.0104149978027663,"Winter"
"719","Hedmark","UB",11,"Spruce",3,0.346963846564858,0.00691992391386922,"Winter"
"720","Trøndelag","UB",11,"Spruce",3,0.367556696272829,0.00841106284654541,"Winter"
"721","Telemark","B",1,"Composite",4,0.298199996288581,0.00771283895518554,"Spring"
"722","Trøndelag","B",1,"Composite",4,0.267408165355966,0.0124842046614857,"Spring"
"723","Telemark","UB",1,"Composite",4,0.299219842885929,0.00776097707647809,"Spring"
"724","Trøndelag","UB",1,"Composite",4,0.272586839428657,0.0126582727306828,"Spring"
"725","Hedmark","B",2,"Composite",4,0.174200759565639,0.00356059194579929,"Spring"
"726","Telemark","B",2,"Composite",4,0.302045471512015,0.0075527615606663,"Spring"
"727","Trøndelag","B",2,"Composite",4,0.266668705587021,0.0125229727489541,"Spring"
"728","Hedmark","UB",2,"Composite",4,0.169839498639344,0.00498253517959374,"Spring"
"729","Telemark","UB",2,"Composite",4,0.301196478671529,0.00742473645832381,"Spring"
"730","Trøndelag","UB",2,"Composite",4,0.272515698101233,0.0123672716752704,"Spring"
"731","Hedmark","B",3,"Composite",4,0.172663520998007,0.00239390523275386,"Spring"
"732","Telemark","B",3,"Composite",4,0.301545908687496,0.00752138143267845,"Spring"
"733","Trøndelag","B",3,"Composite",4,0.266422002017122,0.0125243989101824,"Spring"
"734","Hedmark","UB",3,"Composite",4,0.16986881823282,0.00297348621595653,"Spring"
"735","Telemark","UB",3,"Composite",4,0.298464197988251,0.00731814595379533,"Spring"
"736","Trøndelag","UB",3,"Composite",4,0.269117506724682,0.0123066634277169,"Spring"
"737","Hedmark","B",4,"Composite",4,0.170226436513879,0.00269931467610733,"Spring"
"738","Telemark","B",4,"Composite",4,0.30029323095976,0.00751582717579057,"Spring"
"739","Trøndelag","B",4,"Composite",4,0.265879930816286,0.0125586537671049,"Spring"
"740","Hedmark","UB",4,"Composite",4,0.167439973426496,0.00303460265197704,"Spring"
"741","Telemark","UB",4,"Composite",4,0.296323255913197,0.00715360350986975,"Spring"
"742","Trøndelag","UB",4,"Composite",4,0.265335695546083,0.0124524988955496,"Spring"
"743","Hedmark","B",5,"Composite",4,0.166077296836088,0.00308559351958922,"Spring"
"744","Telemark","B",5,"Composite",4,0.298562893239073,0.00748661123442489,"Spring"
"745","Trøndelag","B",5,"Composite",4,0.264390971349242,0.0124404343434497,"Spring"
"746","Hedmark","UB",5,"Composite",4,0.162735870319039,0.00338960502733467,"Spring"
"747","Telemark","UB",5,"Composite",4,0.29373103498434,0.00712132607738787,"Spring"
"748","Trøndelag","UB",5,"Composite",4,0.263311973043532,0.0123126276067817,"Spring"
"749","Hedmark","B",6,"Composite",4,0.165173026237347,0.00316835428485974,"Spring"
"750","Telemark","B",6,"Composite",4,0.29599422236512,0.00732393178114933,"Spring"
"751","Trøndelag","B",6,"Composite",4,0.263055649812697,0.0123852349782512,"Spring"
"752","Hedmark","UB",6,"Composite",4,0.160530243901675,0.00337321619903375,"Spring"
"753","Telemark","UB",6,"Composite",4,0.290792600930615,0.00708124278961286,"Spring"
"754","Trøndelag","UB",6,"Composite",4,0.261010244432965,0.0122555575077308,"Spring"
"755","Hedmark","B",7,"Composite",4,0.161419442562996,0.00354659184687301,"Spring"
"756","Telemark","B",7,"Composite",4,0.294345203350867,0.00740363659847298,"Spring"
"757","Trøndelag","B",7,"Composite",4,0.261482241404092,0.0123475644662654,"Spring"
"758","Hedmark","UB",7,"Composite",4,0.157046880916317,0.00359139643784418,"Spring"
"759","Telemark","UB",7,"Composite",4,0.289715005518083,0.00710393797024711,"Spring"
"760","Trøndelag","UB",7,"Composite",4,0.258368452672003,0.0122993065356319,"Spring"
"761","Hedmark","B",8,"Composite",4,0.167424207518872,0.00293817788537778,"Spring"
"762","Telemark","B",8,"Composite",4,0.293390888675501,0.0073931254152907,"Spring"
"763","Trøndelag","B",8,"Composite",4,0.261198407396057,0.0126039339647287,"Spring"
"764","Hedmark","UB",8,"Composite",4,0.159862330312376,0.0039082385882606,"Spring"
"765","Telemark","UB",8,"Composite",4,0.287098858612344,0.00702557999262413,"Spring"
"766","Trøndelag","UB",8,"Composite",4,0.255336441884624,0.0123498936005156,"Spring"
"767","Hedmark","B",9,"Composite",4,0.170004707921918,0.00683635927637575,"Spring"
"768","Telemark","B",9,"Composite",4,0.290233300460395,0.00728061934677105,"Spring"
"769","Trøndelag","B",9,"Composite",4,0.259838921729138,0.012558199227101,"Spring"
"770","Hedmark","UB",9,"Composite",4,0.162628471240801,0.00763273870406164,"Spring"
"771","Telemark","UB",9,"Composite",4,0.285426408800206,0.00703030210896054,"Spring"
"772","Trøndelag","UB",9,"Composite",4,0.252792052715666,0.0123426182314812,"Spring"
"773","Hedmark","B",10,"Composite",4,0.163966013626998,0.00685461726134364,"Spring"
"774","Trøndelag","B",10,"Composite",4,0.259630566886455,0.0124348702162392,"Spring"
"775","Hedmark","UB",10,"Composite",4,0.158967919098504,0.00764954700896756,"Spring"
"776","Trøndelag","UB",10,"Composite",4,0.252256847281932,0.0122534766490462,"Spring"
"777","Hedmark","B",11,"Composite",4,0.160733026500067,0.00713560126821977,"Spring"
"778","Trøndelag","B",11,"Composite",4,0.257688598798313,0.0121913365507088,"Spring"
"779","Hedmark","UB",11,"Composite",4,0.158410969720848,0.0079929871487518,"Spring"
"780","Trøndelag","UB",11,"Composite",4,0.252174557797095,0.0121227335016419,"Spring"
"781","Telemark","B",1,"Deciduous",4,0.312385787626324,0.00913172279311102,"Spring"
"782","Trøndelag","B",1,"Deciduous",4,0.272430541668477,0.0144741699111904,"Spring"
"783","Telemark","UB",1,"Deciduous",4,0.318082204072016,0.00912301113709973,"Spring"
"784","Trøndelag","UB",1,"Deciduous",4,0.274779018168021,0.0150421900909354,"Spring"
"785","Hedmark","B",2,"Deciduous",4,0.182423702320653,0.00345385566557406,"Spring"
"786","Telemark","B",2,"Deciduous",4,0.315754292419288,0.0082875859416628,"Spring"
"787","Trøndelag","B",2,"Deciduous",4,0.274584360485434,0.0139905619675727,"Spring"
"788","Hedmark","UB",2,"Deciduous",4,0.1856353554412,0.00357283003273372,"Spring"
"789","Telemark","UB",2,"Deciduous",4,0.318027585516308,0.00852514002272029,"Spring"
"790","Trøndelag","UB",2,"Deciduous",4,0.276722813044109,0.0148496332079412,"Spring"
"791","Hedmark","B",3,"Deciduous",4,0.180719432724989,0.0020974280096966,"Spring"
"792","Telemark","B",3,"Deciduous",4,0.315904852031915,0.00831549811465713,"Spring"
"793","Trøndelag","B",3,"Deciduous",4,0.274811493536323,0.0140162581363117,"Spring"
"794","Hedmark","UB",3,"Deciduous",4,0.178448673700345,0.00245761568365687,"Spring"
"795","Telemark","UB",3,"Deciduous",4,0.315512843901302,0.00837854676023544,"Spring"
"796","Trøndelag","UB",3,"Deciduous",4,0.273793409063918,0.0144685457143935,"Spring"
"797","Hedmark","B",4,"Deciduous",4,0.180324245953734,0.0020074179110196,"Spring"
"798","Telemark","B",4,"Deciduous",4,0.315085895958104,0.00841937931002499,"Spring"
"799","Trøndelag","B",4,"Deciduous",4,0.275469605068404,0.013794801729074,"Spring"
"800","Hedmark","UB",4,"Deciduous",4,0.176529434169521,0.00246063366917253,"Spring"
"801","Telemark","UB",4,"Deciduous",4,0.31489317597139,0.008429499976863,"Spring"
"802","Trøndelag","UB",4,"Deciduous",4,0.272323173042356,0.0145684968259155,"Spring"
"803","Hedmark","B",5,"Deciduous",4,0.179252320782778,0.00188075639521766,"Spring"
"804","Telemark","B",5,"Deciduous",4,0.316685143584464,0.00822020290768751,"Spring"
"805","Trøndelag","B",5,"Deciduous",4,0.276902848820242,0.0135775124485968,"Spring"
"806","Hedmark","UB",5,"Deciduous",4,0.173551647216487,0.00287169146839741,"Spring"
"807","Telemark","UB",5,"Deciduous",4,0.312259175031844,0.00835259552309979,"Spring"
"808","Trøndelag","UB",5,"Deciduous",4,0.268270111626536,0.0145161023685149,"Spring"
"809","Hedmark","B",6,"Deciduous",4,0.178354671773352,0.00193904908104877,"Spring"
"810","Telemark","B",6,"Deciduous",4,0.31608459888754,0.00820827522571119,"Spring"
"811","Trøndelag","B",6,"Deciduous",4,0.273740594219278,0.0135159160084793,"Spring"
"812","Hedmark","UB",6,"Deciduous",4,0.170808954616802,0.0030220330405259,"Spring"
"813","Telemark","UB",6,"Deciduous",4,0.310102130444191,0.00830517145160636,"Spring"
"814","Trøndelag","UB",6,"Deciduous",4,0.267357230880314,0.0141915719699372,"Spring"
"815","Hedmark","B",7,"Deciduous",4,0.177374706664237,0.00193054862977331,"Spring"
"816","Telemark","B",7,"Deciduous",4,0.315610736327189,0.00821032621789477,"Spring"
"817","Trøndelag","B",7,"Deciduous",4,0.271237553199014,0.0134056576657628,"Spring"
"818","Hedmark","UB",7,"Deciduous",4,0.169106715618015,0.0030936375019342,"Spring"
"819","Telemark","UB",7,"Deciduous",4,0.308328862244311,0.00817482833194579,"Spring"
"820","Trøndelag","UB",7,"Deciduous",4,0.266303132425079,0.0139105570515324,"Spring"
"821","Hedmark","B",8,"Deciduous",4,0.17473927957136,0.00253112502653068,"Spring"
"822","Telemark","B",8,"Deciduous",4,0.31642675423583,0.00823582089075346,"Spring"
"823","Trøndelag","B",8,"Deciduous",4,0.26850413707722,0.013096489627905,"Spring"
"824","Hedmark","UB",8,"Deciduous",4,0.160705440482414,0.00457098260727268,"Spring"
"825","Telemark","UB",8,"Deciduous",4,0.306716581967127,0.00801337496067859,"Spring"
"826","Trøndelag","UB",8,"Deciduous",4,0.261281351298243,0.0136163590965579,"Spring"
"827","Hedmark","B",9,"Deciduous",4,0.171398657306206,0.00783333399368128,"Spring"
"828","Telemark","B",9,"Deciduous",4,0.313384413338538,0.00804741782534289,"Spring"
"829","Trøndelag","B",9,"Deciduous",4,0.267171004277608,0.0131650543594778,"Spring"
"830","Hedmark","UB",9,"Deciduous",4,0.161740916782014,0.00806521985299543,"Spring"
"831","Telemark","UB",9,"Deciduous",4,0.305879153613783,0.00800121945091957,"Spring"
"832","Trøndelag","UB",9,"Deciduous",4,0.261628355683027,0.0131023341209622,"Spring"
"833","Hedmark","B",10,"Deciduous",4,0.166668487860533,0.00823500197452494,"Spring"
"834","Trøndelag","B",10,"Deciduous",4,0.267634606350632,0.0131251335172824,"Spring"
"835","Hedmark","UB",10,"Deciduous",4,0.159848167235509,0.00772178301260049,"Spring"
"836","Trøndelag","UB",10,"Deciduous",4,0.261102262823923,0.0130143812826599,"Spring"
"837","Hedmark","B",11,"Deciduous",4,0.164933492448226,0.00838763857783956,"Spring"
"838","Trøndelag","B",11,"Deciduous",4,0.267101492049073,0.0130763147633833,"Spring"
"839","Hedmark","UB",11,"Deciduous",4,0.160355386198405,0.00789293926481611,"Spring"
"840","Trøndelag","UB",11,"Deciduous",4,0.261398358194805,0.0129125657657925,"Spring"
"841","Telemark","B",1,"Pine",4,0.269310238229737,0.00840318948278533,"Spring"
"842","Trøndelag","B",1,"Pine",4,0.241703865597667,0.0194047525300225,"Spring"
"843","Telemark","UB",1,"Pine",4,0.275997519758622,0.00925537212562452,"Spring"
"844","Trøndelag","UB",1,"Pine",4,0.204296573454361,0.0162501856896547,"Spring"
"845","Hedmark","B",2,"Pine",4,0.164222342222656,0.00422811992278528,"Spring"
"846","Telemark","B",2,"Pine",4,0.274121647632566,0.00801815776100257,"Spring"
"847","Trøndelag","B",2,"Pine",4,0.236140571038961,0.0177317306801096,"Spring"
"848","Hedmark","UB",2,"Pine",4,0.166324201897655,0.00258022777864474,"Spring"
"849","Telemark","UB",2,"Pine",4,0.283784561638645,0.00933041398099313,"Spring"
"850","Trøndelag","UB",2,"Pine",4,0.234167021947243,0.0255692593106567,"Spring"
"851","Hedmark","B",3,"Pine",4,0.167176855248348,0.0026236808413055,"Spring"
"852","Telemark","B",3,"Pine",4,0.272286029678213,0.00822639088984163,"Spring"
"853","Trøndelag","B",3,"Pine",4,0.242483681064488,0.0182723982981934,"Spring"
"854","Hedmark","UB",3,"Pine",4,0.167112356283688,0.00191866053334971,"Spring"
"855","Telemark","UB",3,"Pine",4,0.283828032880047,0.00883587904152598,"Spring"
"856","Trøndelag","UB",3,"Pine",4,0.238839267507693,0.0189005777352506,"Spring"
"857","Hedmark","B",4,"Pine",4,0.165450009159003,0.0028412182057218,"Spring"
"858","Telemark","B",4,"Pine",4,0.274654029463803,0.00795193667981245,"Spring"
"859","Trøndelag","B",4,"Pine",4,0.247628014729745,0.0172639643841694,"Spring"
"860","Hedmark","UB",4,"Pine",4,0.166211346022628,0.00213929365011998,"Spring"
"861","Telemark","UB",4,"Pine",4,0.281432098110062,0.00839500000684545,"Spring"
"862","Trøndelag","UB",4,"Pine",4,0.242015682155913,0.0182873948883466,"Spring"
"863","Hedmark","B",5,"Pine",4,0.161810712783966,0.00318555212710557,"Spring"
"864","Telemark","B",5,"Pine",4,0.274454457373142,0.00766744052213631,"Spring"
"865","Trøndelag","B",5,"Pine",4,0.243810617251369,0.0177212783818061,"Spring"
"866","Hedmark","UB",5,"Pine",4,0.164877241405583,0.00211251600550651,"Spring"
"867","Telemark","UB",5,"Pine",4,0.280795018552907,0.00863084609278873,"Spring"
"868","Trøndelag","UB",5,"Pine",4,0.237878085551281,0.0174508070889695,"Spring"
"869","Hedmark","B",6,"Pine",4,0.16195567814609,0.00316786337095508,"Spring"
"870","Telemark","B",6,"Pine",4,0.274783333396607,0.00756651404531615,"Spring"
"871","Trøndelag","B",6,"Pine",4,0.243195717726053,0.0176570761863343,"Spring"
"872","Hedmark","UB",6,"Pine",4,0.165262732524517,0.00263939902289917,"Spring"
"873","Telemark","UB",6,"Pine",4,0.279239415039868,0.0084953294993441,"Spring"
"874","Trøndelag","UB",6,"Pine",4,0.237908877009964,0.0173955978380341,"Spring"
"875","Hedmark","B",7,"Pine",4,0.159335221927785,0.00351701238780506,"Spring"
"876","Telemark","B",7,"Pine",4,0.27079343024547,0.00764480383353996,"Spring"
"877","Trøndelag","B",7,"Pine",4,0.243646167587565,0.0174548043043843,"Spring"
"878","Hedmark","UB",7,"Pine",4,0.162521754853192,0.00296207859958924,"Spring"
"879","Telemark","UB",7,"Pine",4,0.277375237868919,0.00862503436843811,"Spring"
"880","Trøndelag","UB",7,"Pine",4,0.236892289722249,0.0173091505823692,"Spring"
"881","Hedmark","B",8,"Pine",4,0.165373389163566,0.00292319441433028,"Spring"
"882","Telemark","B",8,"Pine",4,0.270180517925191,0.00768888958689365,"Spring"
"883","Trøndelag","B",8,"Pine",4,0.243183781295658,0.0175007319266727,"Spring"
"884","Hedmark","UB",8,"Pine",4,0.167459535973364,0.00375357489631185,"Spring"
"885","Telemark","UB",8,"Pine",4,0.276568455395012,0.00849757306580726,"Spring"
"886","Trøndelag","UB",8,"Pine",4,0.242857678466166,0.0176205891082183,"Spring"
"887","Hedmark","B",9,"Pine",4,0.172456058217577,0.00568063658992528,"Spring"
"888","Telemark","B",9,"Pine",4,0.266663840624964,0.00752683423806744,"Spring"
"889","Trøndelag","B",9,"Pine",4,0.245607268914615,0.0163247253600175,"Spring"
"890","Hedmark","UB",9,"Pine",4,0.166594338079138,0.0104253306939042,"Spring"
"891","Telemark","UB",9,"Pine",4,0.274651371468378,0.00857860066943708,"Spring"
"892","Trøndelag","UB",9,"Pine",4,0.234122425688328,0.0166931901849697,"Spring"
"893","Hedmark","B",10,"Pine",4,0.170729351018179,0.00579884057111497,"Spring"
"894","Trøndelag","B",10,"Pine",4,0.245855477133455,0.0162354164318863,"Spring"
"895","Hedmark","UB",10,"Pine",4,0.161129667125322,0.0116176194252329,"Spring"
"896","Trøndelag","UB",10,"Pine",4,0.233397677618843,0.0164120194648822,"Spring"
"897","Hedmark","B",11,"Pine",4,0.166701564096924,0.00630608947608178,"Spring"
"898","Trøndelag","B",11,"Pine",4,0.245417175402564,0.0166815545511991,"Spring"
"899","Hedmark","UB",11,"Pine",4,0.158129028844768,0.0118617318507794,"Spring"
"900","Trøndelag","UB",11,"Pine",4,0.231907159624453,0.0162644804312929,"Spring"
"901","Telemark","B",1,"Spruce",4,0.286311060465417,0.0072805516892613,"Spring"
"902","Trøndelag","B",1,"Spruce",4,0.255548888688869,0.0116419313634938,"Spring"
"903","Telemark","UB",1,"Spruce",4,0.285410823912994,0.0074186511156844,"Spring"
"904","Trøndelag","UB",1,"Spruce",4,0.260114655971496,0.0124012471836194,"Spring"
"905","Hedmark","B",2,"Spruce",4,0.176591075213573,0.00358809075446781,"Spring"
"906","Telemark","B",2,"Spruce",4,0.289348404373288,0.0073812707671995,"Spring"
"907","Trøndelag","B",2,"Spruce",4,0.254656160469086,0.0115927670674674,"Spring"
"908","Hedmark","UB",2,"Spruce",4,0.169674486457601,0.00516080119752951,"Spring"
"909","Telemark","UB",2,"Spruce",4,0.287831024589998,0.0069067544185871,"Spring"
"910","Trøndelag","UB",2,"Spruce",4,0.26006029553097,0.0120392742107338,"Spring"
"911","Hedmark","B",3,"Spruce",4,0.173208324165441,0.0025718490474283,"Spring"
"912","Telemark","B",3,"Spruce",4,0.289004670882909,0.00710563858562326,"Spring"
"913","Trøndelag","B",3,"Spruce",4,0.253835010881265,0.0114484981148996,"Spring"
"914","Hedmark","UB",3,"Spruce",4,0.170798637896648,0.00341144020354545,"Spring"
"915","Telemark","UB",3,"Spruce",4,0.284605207157169,0.0068153656515962,"Spring"
"916","Trøndelag","UB",3,"Spruce",4,0.259095152520533,0.0120641204743782,"Spring"
"917","Hedmark","B",4,"Spruce",4,0.171753266786441,0.00300724379589679,"Spring"
"918","Telemark","B",4,"Spruce",4,0.287883912270173,0.00703177508136946,"Spring"
"919","Trøndelag","B",4,"Spruce",4,0.252153338703434,0.0109800221796552,"Spring"
"920","Hedmark","UB",4,"Spruce",4,0.167240108666185,0.00343909482818009,"Spring"
"921","Telemark","UB",4,"Spruce",4,0.281236039055638,0.00666475927608262,"Spring"
"922","Trøndelag","UB",4,"Spruce",4,0.250614778066326,0.0113047848181798,"Spring"
"923","Hedmark","B",5,"Spruce",4,0.167921107995957,0.00350241215038271,"Spring"
"924","Telemark","B",5,"Spruce",4,0.286872091875199,0.00682836028746364,"Spring"
"925","Trøndelag","B",5,"Spruce",4,0.248904326109014,0.0108657288663479,"Spring"
"926","Hedmark","UB",5,"Spruce",4,0.163809876647341,0.00369648765293384,"Spring"
"927","Telemark","UB",5,"Spruce",4,0.277130038760826,0.00635373558339557,"Spring"
"928","Trøndelag","UB",5,"Spruce",4,0.248002955171365,0.0113953287857985,"Spring"
"929","Hedmark","B",6,"Spruce",4,0.166138061041039,0.00350384167812151,"Spring"
"930","Telemark","B",6,"Spruce",4,0.284328285703194,0.00669683956030918,"Spring"
"931","Trøndelag","B",6,"Spruce",4,0.243129914163094,0.0108752479193066,"Spring"
"932","Hedmark","UB",6,"Spruce",4,0.161458873844342,0.00355385356598785,"Spring"
"933","Telemark","UB",6,"Spruce",4,0.274792361197322,0.00625525520968187,"Spring"
"934","Trøndelag","UB",6,"Spruce",4,0.245635403547995,0.0111105506243028,"Spring"
"935","Hedmark","B",7,"Spruce",4,0.16044946141007,0.003911748001642,"Spring"
"936","Telemark","B",7,"Spruce",4,0.282203488891271,0.00662885184091867,"Spring"
"937","Trøndelag","B",7,"Spruce",4,0.241817086018608,0.0107972281154497,"Spring"
"938","Hedmark","UB",7,"Spruce",4,0.15904729565018,0.00388934309067249,"Spring"
"939","Telemark","UB",7,"Spruce",4,0.272292717585625,0.00610562603210904,"Spring"
"940","Trøndelag","UB",7,"Spruce",4,0.244859894203268,0.0111105584698862,"Spring"
"941","Hedmark","B",8,"Spruce",4,0.163614175055035,0.00433643987750342,"Spring"
"942","Telemark","B",8,"Spruce",4,0.280153452691471,0.00677519886226128,"Spring"
"943","Trøndelag","B",8,"Spruce",4,0.238944979069756,0.0109857291058572,"Spring"
"944","Hedmark","UB",8,"Spruce",4,0.164876956810961,0.0031956156542572,"Spring"
"945","Telemark","UB",8,"Spruce",4,0.267553781565851,0.00572272330341809,"Spring"
"946","Trøndelag","UB",8,"Spruce",4,0.242191621994185,0.0113598931079999,"Spring"
"947","Hedmark","B",9,"Spruce",4,0.168849916016098,0.00558921127022203,"Spring"
"948","Telemark","B",9,"Spruce",4,0.27653578086832,0.00648374630149173,"Spring"
"949","Trøndelag","B",9,"Spruce",4,0.236897271680733,0.0104496824454853,"Spring"
"950","Hedmark","UB",9,"Spruce",4,0.174553814660251,0.00345078401929526,"Spring"
"951","Telemark","UB",9,"Spruce",4,0.265520289627584,0.00572170913628503,"Spring"
"952","Trøndelag","UB",9,"Spruce",4,0.240021946900972,0.0103981054643955,"Spring"
"953","Hedmark","B",10,"Spruce",4,0.165021487348226,0.00630678034275582,"Spring"
"954","Trøndelag","B",10,"Spruce",4,0.236870412181035,0.0108140685698134,"Spring"
"955","Hedmark","UB",10,"Spruce",4,0.170072807922007,0.00392236454607345,"Spring"
"956","Trøndelag","UB",10,"Spruce",4,0.238397503126779,0.0107570900979494,"Spring"
"957","Hedmark","B",11,"Spruce",4,0.160190796505209,0.00739673995217444,"Spring"
"958","Trøndelag","B",11,"Spruce",4,0.233714945821261,0.010637614680919,"Spring"
"959","Hedmark","UB",11,"Spruce",4,0.168888844206576,0.00469003093487576,"Spring"
"960","Trøndelag","UB",11,"Spruce",4,0.238907945257933,0.0103453855306794,"Spring"
"961","Telemark","B",1,"Composite",5,0.157227727059363,0.00188598735257336,"Spring"
"962","Trøndelag","B",1,"Composite",5,0.157761304650952,0.00106790440541496,"Spring"
"963","Telemark","UB",1,"Composite",5,0.157801435237078,0.00227487902879459,"Spring"
"964","Trøndelag","UB",1,"Composite",5,0.158096447022592,0.00116661816098441,"Spring"
"965","Hedmark","B",2,"Composite",5,0.146817694268991,0.00183933350281498,"Spring"
"966","Telemark","B",2,"Composite",5,0.1584572171155,0.00187483050333867,"Spring"
"967","Trøndelag","B",2,"Composite",5,0.15750153720809,0.00108091141117311,"Spring"
"968","Hedmark","UB",2,"Composite",5,0.144350107526276,0.00320302997910809,"Spring"
"969","Telemark","UB",2,"Composite",5,0.158198238467211,0.00211246767340399,"Spring"
"970","Trøndelag","UB",2,"Composite",5,0.157667876631034,0.00112101508722779,"Spring"
"971","Hedmark","B",3,"Composite",5,0.148085653601396,0.00134205314613694,"Spring"
"972","Telemark","B",3,"Composite",5,0.158160344329614,0.00187839734090243,"Spring"
"973","Trøndelag","B",3,"Composite",5,0.156893212317632,0.00115522044131833,"Spring"
"974","Hedmark","UB",3,"Composite",5,0.147344463771256,0.00195638942404432,"Spring"
"975","Telemark","UB",3,"Composite",5,0.156647287963289,0.00201663298925302,"Spring"
"976","Trøndelag","UB",3,"Composite",5,0.156130668776483,0.00115271740960075,"Spring"
"977","Hedmark","B",4,"Composite",5,0.146411911560634,0.00168845155885602,"Spring"
"978","Telemark","B",4,"Composite",5,0.15730109669431,0.00187739635437938,"Spring"
"979","Trøndelag","B",4,"Composite",5,0.155801607047376,0.00126795595828323,"Spring"
"980","Hedmark","UB",4,"Composite",5,0.14534185173732,0.00203005319937663,"Spring"
"981","Telemark","UB",4,"Composite",5,0.155167203499849,0.00198696755951523,"Spring"
"982","Trøndelag","UB",4,"Composite",5,0.154533061247684,0.00119671988028076,"Spring"
"983","Hedmark","B",5,"Composite",5,0.143520228947342,0.00213475247173639,"Spring"
"984","Telemark","B",5,"Composite",5,0.156319522163529,0.00191928716558291,"Spring"
"985","Trøndelag","B",5,"Composite",5,0.155215860835856,0.0012568078521949,"Spring"
"986","Hedmark","UB",5,"Composite",5,0.141358536446767,0.00233102899870345,"Spring"
"987","Telemark","UB",5,"Composite",5,0.153885243028488,0.00202845565765953,"Spring"
"988","Trøndelag","UB",5,"Composite",5,0.153535246732224,0.00126971730651812,"Spring"
"989","Hedmark","B",6,"Composite",5,0.142469778388682,0.00214396552328662,"Spring"
"990","Telemark","B",6,"Composite",5,0.154549581352212,0.00195177952422413,"Spring"
"991","Trøndelag","B",6,"Composite",5,0.154340825111935,0.00125666464482202,"Spring"
"992","Hedmark","UB",6,"Composite",5,0.138792235655402,0.00228554946913289,"Spring"
"993","Telemark","UB",6,"Composite",5,0.151958022184665,0.00211201475232189,"Spring"
"994","Trøndelag","UB",6,"Composite",5,0.151897360214119,0.00125592478730085,"Spring"
"995","Hedmark","B",7,"Composite",5,0.139518163278334,0.00246284464878262,"Spring"
"996","Telemark","B",7,"Composite",5,0.153592020275118,0.00201537563993987,"Spring"
"997","Trøndelag","B",7,"Composite",5,0.154414897756339,0.00122797951824348,"Spring"
"998","Hedmark","UB",7,"Composite",5,0.135990854246086,0.00247100254279319,"Spring"
"999","Telemark","UB",7,"Composite",5,0.151271486861142,0.00211084499604678,"Spring"
"1000","Trøndelag","UB",7,"Composite",5,0.149916059129582,0.00138480584049537,"Spring"
"1001","Hedmark","B",8,"Composite",5,0.145291690605546,0.00149384023943275,"Spring"
"1002","Telemark","B",8,"Composite",5,0.152383658367449,0.00207872495433063,"Spring"
"1003","Trøndelag","B",8,"Composite",5,0.153617573610917,0.00131649342543298,"Spring"
"1004","Hedmark","UB",8,"Composite",5,0.139074852769169,0.00253761224886599,"Spring"
"1005","Telemark","UB",8,"Composite",5,0.149589475186035,0.00209491354723012,"Spring"
"1006","Trøndelag","UB",8,"Composite",5,0.14749340466389,0.00160669203782412,"Spring"
"1007","Hedmark","B",9,"Composite",5,0.143880751147516,0.00314115017875831,"Spring"
"1008","Telemark","B",9,"Composite",5,0.151135442607421,0.00205215476576958,"Spring"
"1009","Trøndelag","B",9,"Composite",5,0.152680042664026,0.00130676319983469,"Spring"
"1010","Hedmark","UB",9,"Composite",5,0.137505375326292,0.00381556551732953,"Spring"
"1011","Telemark","UB",9,"Composite",5,0.148663616053852,0.00213034218817393,"Spring"
"1012","Trøndelag","UB",9,"Composite",5,0.14689995115324,0.00166086980439581,"Spring"
"1013","Hedmark","B",10,"Composite",5,0.139779238616375,0.00298180600565813,"Spring"
"1014","Trøndelag","B",10,"Composite",5,0.152794161343985,0.00124744067786171,"Spring"
"1015","Hedmark","UB",10,"Composite",5,0.13439013777759,0.00385767150414915,"Spring"
"1016","Trøndelag","UB",10,"Composite",5,0.146614933545214,0.00158402011673013,"Spring"
"1017","Hedmark","B",11,"Composite",5,0.137505157064453,0.00318764809207354,"Spring"
"1018","Trøndelag","B",11,"Composite",5,0.151835229822563,0.00123264815983303,"Spring"
"1019","Hedmark","UB",11,"Composite",5,0.134045466577946,0.00416765129797228,"Spring"
